Cell_Lat,Cell_Lon,Cell_Freq,Nearest_Municipio,Data,DiaSemChuva,Precipitacao,Mes,DiaSemana,Estacao_Seca,media_focos_mes_hist,prob_fogo,percentil,risco
-17.0,-49.8,0.0007140082963776,CEZARINA,2026-06-19,5,0.0,6,4,1,8.363636363636363,0.8904247468885211,0.9996639784946236,ALTO
-16.7,-49.4,0.0010278175269469,ABADIA DE GOIÁS,2026-06-19,3,0.0,6,4,1,8.272727272727273,0.8904247468885211,0.9996639784946236,ALTO
-15.1,-48.9,0.0024669097396047,VILA PROPÍCIO,2026-06-19,2,0.0,6,4,1,21.818181818181817,0.8904247468885211,0.9996639784946236,ALTO
-16.8,-49.4,0.0005840543561889,ABADIA DE GOIÁS,2026-06-19,3,0.0,6,4,1,6.636363636363637,0.8849996943260805,0.998991935483871,ALTO
-16.1,-48.0,0.0006623220701662,VALPARAÍSO DE GOIÁS,2026-06-19,3,0.0,6,4,1,5.090909090909091,0.8613142892737662,0.9986559139784946,ALTO
-14.8,-48.3,0.0014006967303293,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,4.90909090909091,0.8581646282769968,0.9983198924731183,ALTO
-16.6,-49.4,0.0009488114383095,GOIANIRA,2026-06-19,3,0.0,6,4,1,4.818181818181818,0.8577435620208715,0.9979838709677419,ALTO
-16.8,-49.2,0.0008912182148168,APARECIDA DE GOIÂNIA,2026-06-19,3,0.0,6,4,1,4.727272727272728,0.8557832470159354,0.9976478494623656,ALTO
-17.1,-47.7,0.0010226489043258,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,4.454545454545454,0.8463180364994569,0.9973118279569892,ALTO
-14.4,-47.9,0.0011533412191747,ALTO PARAÍSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,4.454545454545454,0.8460359600680198,0.9969758064516129,ALTO
-16.7,-49.1,0.0008860495921956,SENADOR CANEDO,2026-06-19,5,0.0,6,4,1,4.363636363636363,0.8450674372784461,0.9964717741935484,ALTO
-16.4,-48.9,0.0005678101136653,ANÁPOLIS,2026-06-19,3,0.0,6,4,1,4.363636363636363,0.8450674372784461,0.9964717741935484,ALTO
-16.8,-49.3,0.0004297340522149,APARECIDA DE GOIÂNIA,2026-06-19,3,0.0,6,4,1,4.2727272727272725,0.8429386791377399,0.9959677419354839,ALTO
-14.5,-49.1,0.0008867879668558,URUAÇU,2026-06-19,3,0.0,6,4,1,4.181818181818182,0.8412224813174002,0.9956317204301075,ALTO
-14.8,-48.4,0.0011873064535422,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,4.090909090909091,0.8409328100727694,0.9952956989247311,ALTO
-17.7,-48.6,0.0005995602240524,CALDAS NOVAS,2026-06-19,3,0.0,6,4,1,4.0,0.8376599677990831,0.9949596774193549,ALTO
-13.5,-47.5,0.0007605258999679,CAVALCANTE,2026-06-19,2,0.0,6,4,1,4.0,0.8373650536987728,0.9946236559139785,ALTO
-15.4,-47.6,0.0005700252376458,PLANALTINA,2026-06-19,2,0.0,6,4,1,3.909090909090909,0.8365163710693885,0.9942876344086021,ALTO
-13.6,-47.5,0.0006711825660882,CAVALCANTE,2026-06-19,2,0.0,6,4,1,3.727272727272727,0.828277227207718,0.9939516129032258,ALTO
-14.9,-47.1,0.000810735376859,VILA BOA,2026-06-19,5,0.0,6,4,1,3.636363636363636,0.8269088647807871,0.9936155913978495,ALTO
-14.9,-48.5,0.0009879452952981,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,3.636363636363636,0.8265984627907718,0.993111559139785,ALTO
-13.6,-47.8,0.0011754924589795,CAVALCANTE,2026-06-19,2,0.0,6,4,1,3.636363636363636,0.8265984627907718,0.993111559139785,ALTO
-17.2,-47.6,0.0009657940554932,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,3.545454545454546,0.8248832864667204,0.9924395161290323,ALTO
-16.6,-49.3,0.0005419670005596,GOIÂNIA,2026-06-19,3,0.0,6,4,1,3.545454545454546,0.8248832864667204,0.9924395161290323,ALTO
-17.2,-47.7,0.0009096775813208,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,3.4545454545454546,0.8186392487726755,0.9919354838709677,ALTO
-14.6,-48.4,0.001317998768391,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,3.4545454545454546,0.8183172752916974,0.9914314516129032,ALTO
-13.5,-47.8,0.0009938522925794,CAVALCANTE,2026-06-19,2,0.0,6,4,1,3.4545454545454546,0.8183172752916974,0.9914314516129032,ALTO
-17.6,-47.5,0.0009406893170477,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,3.363636363636364,0.8156353205019009,0.9909274193548387,ALTO
-14.9,-48.4,0.0014789644443066,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,3.363636363636364,0.8153092172330202,0.990255376344086,ALTO
-13.9,-47.2,0.000398722316488,TERESINA DE GOIÁS,2026-06-19,2,0.0,6,4,1,3.363636363636364,0.8153092172330202,0.990255376344086,ALTO
-13.7,-47.8,0.0009200148265631,CAVALCANTE,2026-06-19,2,0.0,6,4,1,3.363636363636364,0.8153092172330202,0.990255376344086,ALTO
-16.2,-47.9,0.0005670717390052,CIDADE OCIDENTAL,2026-06-19,3,0.0,6,4,1,3.272727272727273,0.8125590951923205,0.9894153225806451,ALTO
-16.1,-48.1,0.0005766706095873,NOVO GAMA,2026-06-19,3,0.0,6,4,1,3.272727272727273,0.8125590951923205,0.9894153225806451,ALTO
-13.5,-47.6,0.0010108349097632,CAVALCANTE,2026-06-19,2,0.0,6,4,1,3.272727272727273,0.8122288033588746,0.9889112903225806,ALTO
-16.4,-49.9,0.0008528227324883,ANICUNS,2026-06-19,4,0.0,6,4,1,3.1818181818181817,0.8071704904821407,0.9885752688172043,ALTO
-14.4,-47.0,0.0006276184611386,FLORES DE GOIÁS,2026-06-19,2,0.0,6,4,1,3.1818181818181817,0.8068329606172551,0.988239247311828,ALTO
-16.7,-49.2,0.0006187579652166,SENADOR CANEDO,2026-06-19,5,0.0,6,4,1,3.090909090909091,0.803816113849233,0.9877352150537635,ALTO
-16.3,-48.9,0.0004157049336718,ANÁPOLIS,2026-06-19,3,0.0,6,4,1,3.090909090909091,0.803816113849233,0.9877352150537635,ALTO
-16.8,-47.6,0.0011850913295617,CRISTALINA,2026-06-19,3,0.0,6,4,1,3.0,0.7981378226812839,0.9870631720430108,ALTO
-15.1,-49.5,0.0008594681044298,NOVA GLÓRIA,2026-06-19,3,0.0,6,4,1,3.0,0.7981378226812839,0.9870631720430108,ALTO
-14.7,-48.2,0.0013711617439228,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,3.0,0.7977884428978421,0.9863911290322581,ALTO
-14.5,-47.7,0.0007620026492882,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,3.0,0.7977884428978421,0.9863911290322581,ALTO
-16.7,-49.3,0.0003270999744522,GOIÂNIA,2026-06-19,3,0.0,6,4,1,2.909090909090909,0.794432662377676,0.9857190860215054,ALTO
-15.7,-48.3,0.0006667523181272,ÁGUAS LINDAS DE GOIÁS,2026-06-19,3,0.0,6,4,1,2.909090909090909,0.794432662377676,0.9857190860215054,ALTO
-15.4,-47.8,0.0018511052730287,PLANALTINA,2026-06-19,2,0.0,6,4,1,2.8181818181818183,0.7905550662317528,0.9845430107526881,ALTO
-15.3,-49.1,0.0002643381283383,GOIANÉSIA,2026-06-19,2,0.0,6,4,1,2.8181818181818183,0.7905550662317528,0.9845430107526881,ALTO
-15.1,-51.5,0.00063426383308,BRITÂNIA,2026-06-19,2,0.0,6,4,1,2.8181818181818183,0.7905550662317528,0.9845430107526881,ALTO
-14.7,-48.3,0.0018880240060369,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,2.8181818181818183,0.7905550662317528,0.9845430107526881,ALTO
-14.5,-47.8,0.0012005971974251,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,2.8181818181818183,0.7905550662317528,0.9845430107526881,ALTO
-14.2,-48.8,0.0007900608863744,CAMPINORTE,2026-06-19,3,0.0,6,4,1,2.727272727272727,0.7860614144480738,0.9835349462365591,ALTO
-15.5,-47.6,0.0003477744649368,PLANALTINA,2026-06-19,2,0.0,6,4,1,2.727272727272727,0.7856967451916125,0.9826948924731183,ALTO
-14.8,-49.3,0.000733944412202,HIDROLINA,2026-06-19,2,0.0,6,4,1,2.727272727272727,0.7856967451916125,0.9826948924731183,ALTO
-14.2,-47.0,0.0010610443866543,IACIARA,2026-06-19,2,0.0,6,4,1,2.727272727272727,0.7856967451916125,0.9826948924731183,ALTO
-13.5,-47.9,0.0014169409728529,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.727272727272727,0.7856967451916125,0.9826948924731183,ALTO
-18.2,-47.9,0.0006852116846313,OUVIDOR,2026-06-19,3,0.0,6,4,1,2.636363636363636,0.77974141005771,0.9813508064516129,ALTO
-16.6,-49.2,0.0018850705073962,GOIÂNIA,2026-06-19,3,0.0,6,4,1,2.636363636363636,0.77974141005771,0.9813508064516129,ALTO
-16.2,-50.0,0.0006999791778345,AMERICANO DO BRASIL,2026-06-19,3,0.0,6,4,1,2.636363636363636,0.77974141005771,0.9813508064516129,ALTO
-15.0,-49.5,0.0005641182403645,NOVA GLÓRIA,2026-06-19,3,0.0,6,4,1,2.636363636363636,0.77974141005771,0.9813508064516129,ALTO
-15.0,-47.6,0.0008631599777306,ÁGUA FRIA DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.636363636363636,0.779368991722186,0.9800067204301075,ALTO
-14.6,-50.7,0.0001535819293139,MOZARLÂNDIA,2026-06-19,2,0.0,6,4,1,2.636363636363636,0.779368991722186,0.9800067204301075,ALTO
-13.9,-47.1,0.0007546189026866,NOVA ROMA,2026-06-19,2,0.0,6,4,1,2.636363636363636,0.779368991722186,0.9800067204301075,ALTO
-13.4,-47.6,0.0014413073366382,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.636363636363636,0.779368991722186,0.9800067204301075,ALTO
-16.3,-48.0,0.0004607457879417,LUZIÂNIA,2026-06-19,3,0.0,6,4,1,2.5454545454545454,0.7779347334511965,0.9791666666666666,ALTO
-14.8,-48.5,0.0009406893170477,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.5454545454545454,0.7775601317912799,0.9786626344086021,ALTO
-14.4,-47.8,0.0013866676117862,ALTO PARAÍSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.5454545454545454,0.7775601317912799,0.9786626344086021,ALTO
-18.4,-49.3,0.0009251834491843,ITUMBIARA,2026-06-19,3,0.0,6,4,1,2.454545454545455,0.7703032209670748,0.9778225806451613,ALTO
-16.8,-49.1,0.0005973451000719,SENADOR CANEDO,2026-06-19,5,0.0,6,4,1,2.454545454545455,0.7703032209670748,0.9778225806451613,ALTO
-16.6,-49.5,0.0003204546025107,TRINDADE,2026-06-19,5,0.0,6,4,1,2.454545454545455,0.7703032209670748,0.9778225806451613,ALTO
-14.7,-48.7,0.0004865889010474,BARRO ALTO,2026-06-19,2,0.0,6,4,1,2.454545454545455,0.769733765083003,0.9771505376344086,ALTO
-17.7,-47.5,0.0006601069461857,CATALÃO,2026-06-19,4,0.0,6,4,1,2.363636363636364,0.7680582966840586,0.9764784946236559,ALTO
-16.2,-48.0,0.0004806819037661,VALPARAÍSO DE GOIÁS,2026-06-19,3,0.0,6,4,1,2.363636363636364,0.7680582966840586,0.9764784946236559,ALTO
-15.8,-48.3,0.0003869083219254,ÁGUAS LINDAS DE GOIÁS,2026-06-19,3,0.0,6,4,1,2.363636363636364,0.7680582966840586,0.9764784946236559,ALTO
-14.3,-48.0,0.0016170405057571,COLINAS DO SUL,2026-06-19,2,0.0,6,4,1,2.363636363636364,0.7674849552149953,0.9754704301075269,ALTO
-13.7,-47.7,0.0012869870326642,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.363636363636364,0.7674849552149953,0.9754704301075269,ALTO
-13.4,-47.9,0.0017314885780823,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.363636363636364,0.7674849552149953,0.9754704301075269,ALTO
-17.1,-51.8,0.000290181241444,CAIAPÔNIA,2026-06-19,3,0.0,6,4,1,2.272727272727273,0.7647640371553547,0.9744623655913979,ALTO
-16.3,-47.9,0.0003891234459059,LUZIÂNIA,2026-06-19,3,0.0,6,4,1,2.272727272727273,0.7647640371553547,0.9744623655913979,ALTO
-14.9,-49.3,0.0004858505263872,SÃO LUIZ DO NORTE,2026-06-19,3,0.0,6,4,1,2.272727272727273,0.7647640371553547,0.9744623655913979,ALTO
-14.6,-48.6,0.000697764053854,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7639065316165855,0.9727822580645161,ALTO
-14.6,-48.1,0.001594150891292,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7639065316165855,0.9727822580645161,ALTO
-14.6,-47.5,0.0004998796449303,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7639065316165855,0.9727822580645161,ALTO
-14.3,-47.4,0.0007206536683191,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7639065316165855,0.9727822580645161,ALTO
-13.7,-47.5,0.0004134898096913,TERESINA DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7639065316165855,0.9727822580645161,ALTO
-13.6,-47.7,0.0012825567847032,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7639065316165855,0.9727822580645161,ALTO
-13.4,-47.5,0.0011703238363584,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.272727272727273,0.7639065316165855,0.9727822580645161,ALTO
-13.2,-50.6,0.0004422864214376,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,2.8181818181818183,0.7619303063464868,0.9714381720430108,ALTO
-18.4,-52.1,0.0005323681299775,SERRANÓPOLIS,2026-06-19,3,0.0,6,4,1,2.1818181818181817,0.7589574858499685,0.9707661290322581,ALTO
-16.1,-47.9,0.0005648566150247,CIDADE OCIDENTAL,2026-06-19,3,0.0,6,4,1,2.1818181818181817,0.7589574858499685,0.9707661290322581,ALTO
-14.5,-49.0,0.0009155845786021,URUAÇU,2026-06-19,3,0.0,6,4,1,2.1818181818181817,0.7589574858499685,0.9707661290322581,ALTO
-15.9,-48.3,0.0005161238874539,SANTO ANTÔNIO DO DESCOBERTO,2026-06-19,2,0.0,6,4,1,2.1818181818181817,0.7578814988830228,0.9695900537634409,ALTO
-14.9,-48.3,0.0016480522414839,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.1818181818181817,0.7578814988830228,0.9695900537634409,ALTO
-13.9,-47.8,0.000955456810251,COLINAS DO SUL,2026-06-19,2,0.0,6,4,1,2.1818181818181817,0.7578814988830228,0.9695900537634409,ALTO
-13.8,-47.8,0.0006844733099711,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.1818181818181817,0.7578814988830228,0.9695900537634409,ALTO
-14.7,-48.1,0.0014789644443066,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,2.090909090909091,0.7524072311540034,0.9685819892473119,ALTO
-13.2,-48.9,0.000742804908124,MONTIVIDIU DO NORTE,2026-06-19,2,0.0,6,4,1,2.090909090909091,0.7524072311540034,0.9685819892473119,ALTO
-18.4,-49.2,0.0003588500848392,PANAMÁ,2026-06-19,3,0.0,6,4,1,2.0,0.7448689022605663,0.9665658602150538,ALTO
-17.8,-48.6,0.0003684489554213,CALDAS NOVAS,2026-06-19,3,0.0,6,4,1,2.0,0.7448689022605663,0.9665658602150538,ALTO
-17.3,-47.6,0.0001713029211578,CAMPO ALEGRE DE GOIÁS,2026-06-19,5,0.0,6,4,1,2.0,0.7448689022605663,0.9665658602150538,ALTO
-16.7,-50.9,0.0004541004160002,IVOLÂNDIA,2026-06-19,3,0.0,6,4,1,2.0,0.7448689022605663,0.9665658602150538,ALTO
-16.5,-49.4,0.0004097979363904,GOIANIRA,2026-06-19,3,0.0,6,4,1,2.0,0.7448689022605663,0.9665658602150538,ALTO
-16.4,-51.1,0.0002436636378538,IPORÁ,2026-06-19,3,0.0,6,4,1,2.0,0.7448689022605663,0.9665658602150538,ALTO
-16.3,-52.1,0.0002569543817367,BOM JARDIM DE GOIÁS,2026-06-19,3,0.0,6,4,1,2.0,0.7448689022605663,0.9665658602150538,ALTO
-16.3,-49.9,0.0003906001952262,ANICUNS,2026-06-19,4,0.0,6,4,1,2.0,0.7448689022605663,0.9665658602150538,ALTO
-14.1,-46.3,0.0010935328717014,POSSE,2026-06-19,3,0.0,6,4,1,2.0,0.7448689022605663,0.9665658602150538,ALTO
-13.6,-46.6,0.0003344837210538,SÃO DOMINGOS,2026-06-19,3,0.0,6,4,1,2.0,0.7448689022605663,0.9665658602150538,ALTO
-15.2,-49.8,0.0004828970277466,RUBIATABA,2026-06-19,2,0.0,6,4,1,2.0,0.7437512590900875,0.9633736559139785,ALTO
-14.6,-48.2,0.0012463764263552,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,2.0,0.7437512590900875,0.9633736559139785,ALTO
-14.6,-47.6,0.0007996597569565,SÃO JOÃO D'ALIANÇA,2026-06-19,2,0.0,6,4,1,2.0,0.7437512590900875,0.9633736559139785,ALTO
-14.4,-50.7,0.0004865889010474,NOVA CRIXÁS,2026-06-19,2,0.0,6,4,1,2.0,0.7437512590900875,0.9633736559139785,ALTO
-14.2,-46.9,0.0005641182403645,IACIARA,2026-06-19,2,0.0,6,4,1,2.0,0.7437512590900875,0.9633736559139785,ALTO
-13.9,-47.3,0.0010041895378217,TERESINA DE GOIÁS,2026-06-19,2,0.0,6,4,1,2.0,0.7437512590900875,0.9633736559139785,ALTO
-13.8,-47.1,0.000711054797737,NOVA ROMA,2026-06-19,2,0.0,6,4,1,2.0,0.7437512590900875,0.9633736559139785,ALTO
-13.7,-47.9,0.0009768696753957,CAVALCANTE,2026-06-19,2,0.0,6,4,1,2.0,0.7437512590900875,0.9633736559139785,ALTO
-13.2,-48.3,0.0004371177988165,MINAÇU,2026-06-19,2,0.0,6,4,1,2.0,0.7437512590900875,0.9633736559139785,ALTO
-13.2,-50.5,0.0007088396737565,SÃO MIGUEL DO ARAGUAIA,2026-06-19,1,0.0,6,4,1,2.5454545454545454,0.7430278233865589,0.9616935483870968,ALTO
-18.4,-51.7,0.0004334259255157,APARECIDA DO RIO DOCE,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.737336055437408,0.9603494623655914,ALTO
-18.3,-49.9,0.0010115732844233,BOM JESUS DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.737336055437408,0.9603494623655914,ALTO
-17.8,-50.9,0.0002864893681432,RIO VERDE,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.737336055437408,0.9603494623655914,ALTO
-16.8,-50.9,0.0005855311055093,IVOLÂNDIA,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.737336055437408,0.9603494623655914,ALTO
-16.3,-50.0,0.0003728792033823,AMERICANO DO BRASIL,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.737336055437408,0.9603494623655914,ALTO
-16.3,-49.5,0.00040758281241,INHUMAS,2026-06-19,5,0.0,6,4,1,1.909090909090909,0.737336055437408,0.9603494623655914,ALTO
-13.3,-46.8,0.0006283568357987,MONTE ALEGRE DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.909090909090909,0.737336055437408,0.9603494623655914,ALTO
-15.5,-50.0,0.0002399717645529,ITAPURANGA,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7361971002903568,0.957997311827957,ALTO
-15.4,-47.9,0.0026544569032862,PLANALTINA,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7361971002903568,0.957997311827957,ALTO
-14.6,-48.3,0.0014132490995521,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7361971002903568,0.957997311827957,ALTO
-14.2,-47.1,0.0012677892914999,IACIARA,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7361971002903568,0.957997311827957,ALTO
-13.6,-47.9,0.0011009166183031,CAVALCANTE,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7361971002903568,0.957997311827957,ALTO
-13.5,-47.7,0.0013371965095553,CAVALCANTE,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7361971002903568,0.957997311827957,ALTO
-13.0,-46.8,0.00077012477055,CAMPOS BELOS,2026-06-19,2,0.0,6,4,1,1.909090909090909,0.7361971002903568,0.957997311827957,ALTO
-13.7,-49.4,0.0006438627036621,MUTUNÓPOLIS,2026-06-19,1,0.0,6,4,1,2.272727272727273,0.7319535596459927,0.9566532258064516,ALTO
-17.1,-52.5,0.0002532625084359,DOVERLÂNDIA,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7291531509507768,0.9549731182795699,ALTO
-16.8,-52.0,0.0004895423996881,CAIAPÔNIA,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7291531509507768,0.9549731182795699,ALTO
-16.7,-47.6,0.0011289748553893,CRISTALINA,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7291531509507768,0.9549731182795699,ALTO
-16.6,-52.1,0.0002399717645529,PIRANHAS,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7291531509507768,0.9549731182795699,ALTO
-16.4,-49.0,0.0004681295345433,ANÁPOLIS,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7291531509507768,0.9549731182795699,ALTO
-16.3,-48.7,0.0002126519021269,GAMELEIRA DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7291531509507768,0.9549731182795699,ALTO
-16.3,-48.5,0.0002451403871741,ALEXÂNIA,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7291531509507768,0.9549731182795699,ALTO
-15.0,-49.3,0.000733944412202,SÃO LUIZ DO NORTE,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7291531509507768,0.9549731182795699,ALTO
-13.5,-46.3,0.0008498692338476,SÃO DOMINGOS,2026-06-19,3,0.0,6,4,1,1.818181818181818,0.7291531509507768,0.9549731182795699,ALTO
-15.9,-47.1,0.0003728792033823,CABECEIRAS,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7279918030644161,0.9517809139784946,ALTO
-15.9,-46.9,0.0001801634170797,CABECEIRAS,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7279918030644161,0.9517809139784946,ALTO
-15.5,-49.7,0.000321931351831,URUANA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7279918030644161,0.9517809139784946,ALTO
-15.5,-47.3,0.0007501886547256,FORMOSA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7279918030644161,0.9517809139784946,ALTO
-15.0,-49.6,0.0004998796449303,ITAPACI,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7279918030644161,0.9517809139784946,ALTO
-14.7,-46.7,0.0004548387906604,ALVORADA DO NORTE,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7279918030644161,0.9517809139784946,ALTO
-14.6,-49.9,0.0002916579907644,GUARINOS,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7279918030644161,0.9517809139784946,ALTO
-14.5,-48.6,0.0009045089586997,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7279918030644161,0.9517809139784946,ALTO
-14.5,-48.5,0.0011437423485925,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7279918030644161,0.9517809139784946,ALTO
-14.5,-47.9,0.0015468949130416,NIQUELÂNDIA,2026-06-19,2,0.0,6,4,1,1.818181818181818,0.7279918030644161,0.9517809139784946,ALTO
-18.0,-50.3,0.0008624216030704,MAURILÂNDIA,2026-06-19,0,0.1,6,4,1,2.272727272727273,0.7210548490360221,0.9497647849462365,ALTO
-17.8,-50.5,0.0012714811648007,SANTA HELENA DE GOIÁS,2026-06-19,0,0.1,6,4,1,2.272727272727273,0.7210548490360221,0.9497647849462365,ALTO
-17.8,-48.4,0.0002207740233887,CALDAS NOVAS,2026-06-19,3,0.0,6,4,1,1.7272727272727273,0.7195802383113202,0.9487567204301075,ALTO
-16.9,-52.6,0.0003566349608587,DOVERLÂNDIA,2026-06-19,3,0.0,6,4,1,1.7272727272727273,0.7195802383113202,0.9487567204301075,ALTO
-16.2,-48.7,0.0003477744649368,ABADIÂNIA,2026-06-19,3,0.0,6,4,1,1.7272727272727273,0.7195802383113202,0.9487567204301075,ALTO
-14.8,-47.1,0.0003854315726051,VILA BOA,2026-06-19,5,0.0,6,4,1,1.7272727272727273,0.7195802383113202,0.9487567204301075,ALTO
-15.3,-47.1,0.0007664328972492,FORMOSA,2026-06-19,2,0.0,6,4,1,1.7272727272727273,0.7188319074725111,0.9474126344086021,ALTO
-14.9,-48.2,0.0006320487090995,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,1.7272727272727273,0.7188319074725111,0.9474126344086021,ALTO
-14.5,-47.1,0.0003920769445465,FLORES DE GOIÁS,2026-06-19,2,0.0,6,4,1,1.7272727272727273,0.7188319074725111,0.9474126344086021,ALTO
-14.1,-49.6,0.0002178205247481,CAMPOS VERDES,2026-06-19,2,0.0,6,4,1,1.7272727272727273,0.7188319074725111,0.9474126344086021,ALTO
-18.3,-49.8,0.0009790847993762,BOM JESUS DE GOIÁS,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7097953047388401,0.9450604838709677,ALTO
-17.9,-48.6,0.0002473555111546,MARZAGÃO,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7097953047388401,0.9450604838709677,ALTO
-17.0,-51.8,0.0002805823708619,CAIAPÔNIA,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7097953047388401,0.9450604838709677,ALTO
-16.7,-49.5,0.0001956692849432,TRINDADE,2026-06-19,5,0.0,6,4,1,1.6363636363636365,0.7097953047388401,0.9450604838709677,ALTO
-16.5,-48.9,0.000299041737366,LEOPOLDO DE BULHÕES,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7097953047388401,0.9450604838709677,ALTO
-16.4,-49.5,0.0002480938858147,INHUMAS,2026-06-19,5,0.0,6,4,1,1.6363636363636365,0.7097953047388401,0.9450604838709677,ALTO
-16.1,-47.5,0.0003522047128977,CIDADE OCIDENTAL,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7097953047388401,0.9450604838709677,ALTO
-14.5,-49.2,0.0002562160070765,URUAÇU,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7097953047388401,0.9450604838709677,ALTO
-14.4,-49.0,0.0006556766982247,URUAÇU,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7097953047388401,0.9450604838709677,ALTO
-13.4,-46.2,0.0011149457368462,SÃO DOMINGOS,2026-06-19,3,0.0,6,4,1,1.6363636363636365,0.7097953047388401,0.9450604838709677,ALTO
-15.3,-48.0,0.0014715806977049,PLANALTINA,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.709031420416954,0.9415322580645161,ALTO
-15.2,-49.5,0.0005855311055093,SANTA ISABEL,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.709031420416954,0.9415322580645161,ALTO
-15.2,-48.3,0.000502833143571,MIMOSO DE GOIÁS,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.709031420416954,0.9415322580645161,ALTO
-15.1,-51.0,0.0002000995329041,BRITÂNIA,2026-06-19,2,0.0,6,4,1,1.6363636363636365,0.709031420416954,0.9415322580645161,ALTO
