Cell_Lat,Cell_Lon,Contagem,Cell_Freq,Contagem_train,Cell_Freq_train,Nearest_Municipio
-17.6,-48.5,243,0.00017942504241962422,225.0,0.0002391952832816317,CALDAS NOVAS
-17.6,-48.4,264,0.00019493091028304854,207.0,0.00022005966061910119,CALDAS NOVAS
-17.6,-48.3,264,0.00019493091028304854,201.0,0.000213681119731591,URUTAÍ
-17.6,-48.2,141,0.00010411082708299183,116.0,0.00012331845715853014,URUTAÍ
-17.6,-48.1,103,7.605258999679545e-05,94.0,9.993047390432614e-05,IPAMERI
-17.6,-48.0,144,0.00010632595106348102,103.0,0.00010949828523559141,IPAMERI
-17.6,-47.9,38,2.805823708619638e-05,34.0,3.614506502922435e-05,IPAMERI
-17.6,-47.8,77,5.685484883255583e-05,71.0,7.547940050220379e-05,CAMPO ALEGRE DE GOIÁS
-17.6,-47.7,256,0.00018902391300174403,231.0,0.0002455738241691419,CAMPO ALEGRE DE GOIÁS
-17.6,-47.6,348,0.00025695438173674583,325.0,0.00034550429807346804,CAMPO ALEGRE DE GOIÁS
-17.6,-47.5,1274,0.0009406893170477419,786.0,0.0008355888562638334,CAMPO ALEGRE DE GOIÁS
-17.6,-47.4,413,0.0003049487346473449,404.0,0.00042948841975901873,CAMPO ALEGRE DE GOIÁS
-17.6,-47.3,111,8.195958727809995e-05,32.0,3.4018884733387624e-05,CATALÃO
-17.5,-53.2,106,7.826771397728464e-05,82.0,8.717339212930578e-05,SANTA RITA DO ARAGUAIA
-17.5,-53.1,127,9.377358184070895e-05,90.0,9.567811331265269e-05,SANTA RITA DO ARAGUAIA
-17.5,-53.0,471,0.0003477744649368025,415.0,0.00044118241138612073,SANTA RITA DO ARAGUAIA
-17.5,-52.9,671,0.000495449396969415,217.0,0.0002306905620982848,PORTELÂNDIA
-17.5,-52.8,624,0.0004607457879417511,173.0,0.00018391459558987684,PORTELÂNDIA
-17.5,-52.7,323,0.00023849501523266924,160.0,0.00017009442366693812,PORTELÂNDIA
-17.5,-52.6,385,0.00028427424416277913,239.0,0.0002540785453524888,PORTELÂNDIA
-17.5,-52.5,316,0.0002333263926115278,197.0,0.00020942875913991754,PORTELÂNDIA
-17.5,-52.4,636,0.00046960628386370784,611.0,0.0006495480803781199,PEROLÂNDIA
-17.5,-52.3,872,0.0006438627036621906,645.0,0.0006856931454073443,PEROLÂNDIA
-17.5,-52.2,213,0.00015727380261473234,168.0,0.00017859914485028502,PEROLÂNDIA
-17.5,-52.1,361,0.0002665532523188656,277.0,0.0002944759709733866,PEROLÂNDIA
-17.5,-52.0,938,0.0006925954312329527,103.0,0.00010949828523559141,PEROLÂNDIA
-17.5,-51.9,189,0.00013955281077081884,32.0,3.4018884733387624e-05,PEROLÂNDIA
-17.5,-51.8,235,0.00017351804513831973,132.0,0.00014032789952522393,JATAÍ
-17.5,-51.7,162,0.00011961669494641616,90.0,9.567811331265269e-05,JATAÍ
-17.5,-51.6,170,0.00012552369222772064,165.0,0.00017540987440652992,JATAÍ
-17.5,-51.5,32,2.3627989125218003e-05,29.0,3.0829614289632534e-05,MONTIVIDIU
-17.5,-51.4,96,7.088396737565402e-05,70.0,7.441631035428542e-05,MONTIVIDIU
-17.5,-51.3,152,0.00011223294834478552,125.0,0.0001328862684897954,MONTIVIDIU
-17.5,-51.2,130,9.598870582119815e-05,122.0,0.00012969699804604032,MONTIVIDIU
-17.5,-51.1,91,6.71920940748387e-05,73.0,7.760558079804051e-05,MONTIVIDIU
-17.5,-51.0,88,6.497697009434952e-05,66.0,7.016394976261197e-05,MONTIVIDIU
-17.5,-50.9,233,0.0001720412958179936,210.0,0.00022324893106285626,SANTO ANTÔNIO DA BARRA
-17.5,-50.8,374,0.00027615212290098544,310.0,0.0003295579458546926,SANTO ANTÔNIO DA BARRA
-17.5,-50.7,146,0.00010780270038380715,109.0,0.00011587682612310158,SANTO ANTÔNIO DA BARRA
-17.5,-50.6,303,0.000223727522029408,282.0,0.00029979142171297844,SANTO ANTÔNIO DA BARRA
-17.5,-50.5,532,0.00039281531920674933,377.0,0.0004007849857652229,SANTO ANTÔNIO DA BARRA
-17.5,-50.4,322,0.00023775664057250616,274.0,0.0002912867005296315,ACREÚNA
-17.5,-50.3,831,0.000613589342595505,618.0,0.0006569897114135485,ACREÚNA
-17.5,-50.2,550,0.00040610606308968445,452.0,0.0004805167468591002,ACREÚNA
-17.5,-50.1,585,0.00043194917619539166,335.0,0.0003561351995526517,EDÉIA
-17.5,-50.0,597,0.0004408096721173484,299.0,0.0003178639542275906,EDÉIA
-17.5,-49.9,270,0.0001993611582440269,176.0,0.00018710386603363192,EDÉIA
-17.5,-49.8,239,0.00017647154377897198,199.0,0.0002115549394357543,EDEALINA
-17.5,-49.7,160,0.00011813994562609002,121.0,0.00012863390789812196,EDEALINA
-17.5,-49.6,140,0.00010337245242282877,123.0,0.00013076008819395868,PONTALINA
-17.5,-49.5,123,9.082008320005671e-05,65.0,6.910085961469361e-05,PONTALINA
-17.5,-49.4,108,7.974446329761077e-05,73.0,7.760558079804051e-05,PONTALINA
-17.5,-49.3,295,0.00021782052474810347,189.0,0.00020092403795657064,PROFESSOR JAMIL
-17.5,-49.2,634,0.00046812953454338174,511.0,0.0005432390655862836,PROFESSOR JAMIL
-17.5,-49.1,181,0.00013364581348951433,132.0,0.00014032789952522393,PIRACANJUBA
-17.5,-49.0,241,0.0001779482930992981,154.0,0.00016371588277942794,PIRACANJUBA
-17.5,-48.9,146,0.00010780270038380715,123.0,0.00013076008819395868,PIRACANJUBA
-17.5,-48.8,197,0.00014545980805212333,167.0,0.00017753605470236666,SANTA CRUZ DE GOIÁS
-17.5,-48.7,210,0.00015505867863424317,171.0,0.0001817884152940401,SANTA CRUZ DE GOIÁS
-17.5,-48.6,105,7.752933931712158e-05,95.0,0.0001009935640522445,SANTA CRUZ DE GOIÁS
-17.5,-48.5,291,0.00021486702610745123,276.0,0.00029341288082546823,SANTA CRUZ DE GOIÁS
-17.5,-48.4,145,0.00010706432572364409,103.0,0.00010949828523559141,PALMELO
-17.5,-48.3,114,8.417471125858915e-05,94.0,9.993047390432614e-05,URUTAÍ
-17.5,-48.2,381,0.0002813207455221269,297.0,0.0003157377739317539,URUTAÍ
-17.5,-48.1,111,8.195958727809995e-05,56.0,5.9533048283428336e-05,URUTAÍ
-17.5,-48.0,141,0.00010411082708299183,122.0,0.00012969699804604032,IPAMERI
-17.5,-47.9,103,7.605258999679545e-05,52.0,5.5280687691754886e-05,IPAMERI
-17.5,-47.8,97,7.162234203581708e-05,49.0,5.2091417247999796e-05,CAMPO ALEGRE DE GOIÁS
-17.5,-47.7,386,0.0002850126188229422,356.0,0.0003784600926589373,CAMPO ALEGRE DE GOIÁS
-17.5,-47.6,326,0.00024071013921315843,245.0,0.000260457086239999,CAMPO ALEGRE DE GOIÁS
-17.5,-47.5,157,0.00011592482164560084,55.0,5.846995813550998e-05,CAMPO ALEGRE DE GOIÁS
-17.5,-47.4,123,9.082008320005671e-05,123.0,0.00013076008819395868,CAMPO ALEGRE DE GOIÁS
-17.4,-53.2,115,8.491308591875221e-05,99.0,0.00010524592464391795,SANTA RITA DO ARAGUAIA
-17.4,-53.1,81,5.980834747320808e-05,66.0,7.016394976261197e-05,SANTA RITA DO ARAGUAIA
-17.4,-53.0,690,0.0005094785155125133,585.0,0.0006219077365322424,SANTA RITA DO ARAGUAIA
-17.4,-52.9,339,0.00025030900979527824,105.0,0.00011162446553142813,PORTELÂNDIA
-17.4,-52.8,433,0.0003197162278506061,169.0,0.00017966223499820338,PORTELÂNDIA
-17.4,-52.7,680,0.0005020947689108826,347.0,0.00036889228132767205,PORTELÂNDIA
-17.4,-52.6,385,0.00028427424416277913,294.0,0.0003125485034879988,PORTELÂNDIA
-17.4,-52.5,196,0.00014472143339196028,180.0,0.00019135622662530538,PORTELÂNDIA
-17.4,-52.4,48,3.544198368782701e-05,43.0,4.5712876360489614e-05,PEROLÂNDIA
-17.4,-52.3,127,9.377358184070895e-05,122.0,0.00012969699804604032,PEROLÂNDIA
-17.4,-52.2,73,5.3901350191903576e-05,67.0,7.122703991053034e-05,PEROLÂNDIA
-17.4,-52.1,196,0.00014472143339196028,152.0,0.0001615897024835912,PEROLÂNDIA
-17.4,-52.0,743,0.0005486123725011555,365.0,0.00038802790399020256,PEROLÂNDIA
-17.4,-51.9,44,3.248848504717476e-05,41.0,4.358669606465289e-05,PEROLÂNDIA
-17.4,-51.8,18,1.3290743882935127e-05,12.0,1.2757081775020357e-05,CAIAPÔNIA
-17.4,-51.7,77,5.685484883255583e-05,32.0,3.4018884733387624e-05,CAIAPÔNIA
-17.4,-51.6,62,4.5779228930109885e-05,60.0,6.378540887510179e-05,MONTIVIDIU
-17.4,-51.5,109,8.048283795777383e-05,93.0,9.886738375640778e-05,MONTIVIDIU
-17.4,-51.4,235,0.00017351804513831973,27.0,2.8703433993795806e-05,MONTIVIDIU
-17.4,-51.3,176,0.00012995394018869904,155.0,0.0001647789729273463,MONTIVIDIU
-17.4,-51.2,141,0.00010411082708299183,49.0,5.2091417247999796e-05,MONTIVIDIU
-17.4,-51.1,97,7.162234203581708e-05,75.0,7.973176109387724e-05,MONTIVIDIU
-17.4,-51.0,75,5.53780995122297e-05,73.0,7.760558079804051e-05,MONTIVIDIU
-17.4,-50.9,42,3.101173572684863e-05,29.0,3.0829614289632534e-05,SANTO ANTÔNIO DA BARRA
-17.4,-50.8,329,0.0002429252631936476,195.0,0.00020730257884408082,SANTO ANTÔNIO DA BARRA
-17.4,-50.7,113,8.343633659842608e-05,98.0,0.00010418283449599959,SANTO ANTÔNIO DA BARRA
-17.4,-50.6,136,0.00010041895378217652,113.0,0.00012012918671477504,SANTO ANTÔNIO DA BARRA
-17.4,-50.5,183,0.00013512256280984048,142.0,0.00015095880100440758,ACREÚNA
-17.4,-50.4,252,0.00018607041436109178,205.0,0.00021793348032326444,ACREÚNA
-17.4,-50.3,248,0.00018311691572043954,199.0,0.0002115549394357543,ACREÚNA
-17.4,-50.2,573,0.0004230886802734349,411.0,0.00043693005079444724,ACREÚNA
-17.4,-50.1,810,0.0005980834747320808,753.0,0.0008005068813825275,EDÉIA
-17.4,-50.0,596,0.00044007129745718534,529.0,0.0005623746882488141,EDÉIA
-17.4,-49.9,314,0.00023184964329120167,295.0,0.00031361159363591716,EDEALINA
-17.4,-49.8,165,0.00012183181892690534,152.0,0.0001615897024835912,EDEALINA
-17.4,-49.7,92,6.793046873500176e-05,85.0,9.036266257306087e-05,EDEALINA
-17.4,-49.6,168,0.00012404694290739452,162.0,0.00017222060396277484,PONTALINA
-17.4,-49.5,41,3.027336106668557e-05,33.0,3.5081974881305983e-05,MAIRIPOTABA
-17.4,-49.4,138,0.00010189570310250265,126.0,0.00013394935863771375,MAIRIPOTABA
-17.4,-49.3,469,0.00034629771561647636,69.0,7.335322020636706e-05,PROFESSOR JAMIL
-17.4,-49.2,403,0.00029756498804571425,93.0,9.886738375640778e-05,PROFESSOR JAMIL
-17.4,-49.1,148,0.00010927944970413327,33.0,3.5081974881305983e-05,PIRACANJUBA
-17.4,-49.0,141,0.00010411082708299183,106.0,0.00011268755567934649,PIRACANJUBA
-17.4,-48.9,358,0.0002643381283383764,281.0,0.0002987283315650601,PIRACANJUBA
-17.4,-48.8,329,0.0002429252631936476,183.0,0.00019454549706906046,SANTA CRUZ DE GOIÁS
-17.4,-48.7,78,5.759322349271889e-05,73.0,7.760558079804051e-05,SANTA CRUZ DE GOIÁS
-17.4,-48.6,198,0.0001461981827122864,170.0,0.00018072532514612174,SANTA CRUZ DE GOIÁS
-17.4,-48.5,226,0.00016687267319685217,206.0,0.00021899657047118283,SANTA CRUZ DE GOIÁS
-17.4,-48.4,59,4.3564104949620695e-05,40.0,4.252360591673453e-05,PALMELO
-17.4,-48.3,230,0.00016982617183750441,218.0,0.00023175365224620316,URUTAÍ
-17.4,-48.2,378,0.0002791056215416377,256.0,0.000272151077867101,URUTAÍ
-17.4,-48.1,276,0.0002037914062050053,158.0,0.00016796824337110138,URUTAÍ
-17.4,-48.0,214,0.0001580121772748954,144.0,0.0001530849813002443,IPAMERI
-17.4,-47.9,165,0.00012183181892690534,87.0,9.24888428688976e-05,IPAMERI
-17.4,-47.8,214,0.0001580121772748954,131.0,0.00013926480937730557,CAMPO ALEGRE DE GOIÁS
-17.4,-47.7,52,3.839548232847926e-05,12.0,1.2757081775020357e-05,CAMPO ALEGRE DE GOIÁS
-17.4,-47.6,299,0.00022077402338875575,256.0,0.000272151077867101,CAMPO ALEGRE DE GOIÁS
-17.4,-47.5,33,2.4366363785381068e-05,26.0,2.7640343845877443e-05,CAMPO ALEGRE DE GOIÁS
-17.3,-53.2,116,8.565146057891527e-05,87.0,9.24888428688976e-05,SANTA RITA DO ARAGUAIA
-17.3,-53.1,136,0.00010041895378217652,67.0,7.122703991053034e-05,SANTA RITA DO ARAGUAIA
-17.3,-53.0,183,0.00013512256280984048,112.0,0.00011906609656685667,SANTA RITA DO ARAGUAIA
-17.3,-52.9,76,5.611647417239276e-05,50.0,5.315450739591816e-05,SANTA RITA DO ARAGUAIA
-17.3,-52.8,209,0.0001543203039740801,203.0,0.00021580730002742772,PORTELÂNDIA
-17.3,-52.7,302,0.00022298914736924492,272.0,0.0002891605202337948,PORTELÂNDIA
-17.3,-52.6,444,0.0003278383491123998,431.0,0.00045819185375281453,PORTELÂNDIA
-17.3,-52.5,172,0.00012700044154804677,170.0,0.00018072532514612174,PORTELÂNDIA
-17.3,-52.4,152,0.00011223294834478552,146.0,0.00015521116159608101,PEROLÂNDIA
-17.3,-52.3,446,0.00032931509843272595,399.0,0.00042417296901942693,PEROLÂNDIA
-17.3,-52.2,92,6.793046873500176e-05,83.0,8.823648227722414e-05,PEROLÂNDIA
-17.3,-52.1,247,0.00018237854106027646,183.0,0.00019454549706906046,PEROLÂNDIA
-17.3,-52.0,352,0.0002599078803773981,255.0,0.00027108798771918264,PEROLÂNDIA
-17.3,-51.9,235,0.00017351804513831973,205.0,0.00021793348032326444,CAIAPÔNIA
-17.3,-51.8,79,5.833159815288195e-05,69.0,7.335322020636706e-05,CAIAPÔNIA
-17.3,-51.7,139,0.00010263407776266571,126.0,0.00013394935863771375,CAIAPÔNIA
-17.3,-51.6,39,2.8796611746359444e-05,34.0,3.614506502922435e-05,CAIAPÔNIA
-17.3,-51.5,51,3.765710766831619e-05,43.0,4.5712876360489614e-05,MONTIVIDIU
-17.3,-51.4,39,2.8796611746359444e-05,29.0,3.0829614289632534e-05,MONTIVIDIU
-17.3,-51.3,84,6.202347145369726e-05,68.0,7.22901300584487e-05,MONTIVIDIU
-17.3,-51.2,107,7.90060886374477e-05,48.0,5.102832710008143e-05,MONTIVIDIU
-17.3,-51.1,346,0.0002554776324164197,51.0,5.421759754383652e-05,MONTIVIDIU
-17.3,-51.0,407,0.0003005184866863665,205.0,0.00021793348032326444,MONTIVIDIU
-17.3,-50.9,242,0.00017868666775946117,211.0,0.00022431202121077462,MONTIVIDIU
-17.3,-50.8,191,0.00014102956009114497,78.0,8.292103153763233e-05,SANTO ANTÔNIO DA BARRA
-17.3,-50.7,222,0.0001639191745561999,149.0,0.00015840043203983612,SANTO ANTÔNIO DA BARRA
-17.3,-50.6,474,0.0003499895889172917,200.0,0.00021261802958367265,SANTO ANTÔNIO DA BARRA
-17.3,-50.5,226,0.00016687267319685217,212.0,0.00022537511135869298,ACREÚNA
-17.3,-50.4,364,0.0002687683762993548,355.0,0.0003773970025110189,ACREÚNA
-17.3,-50.3,486,0.00035885008483924844,442.0,0.00046988584537991653,ACREÚNA
-17.3,-50.2,317,0.00023406476727169087,280.0,0.00029766524141714167,JANDAIA
-17.3,-50.1,311,0.00022963451931071248,302.0,0.0003210532246713457,INDIARA
-17.3,-50.0,477,0.0003522047128977809,403.0,0.00042842532961110037,INDIARA
-17.3,-49.9,213,0.00015727380261473234,161.0,0.00017115751381485648,INDIARA
-17.3,-49.8,514,0.0003795245753238142,428.0,0.00045500258330905945,EDEALINA
-17.3,-49.7,93,6.866884339516482e-05,50.0,5.315450739591816e-05,EDEALINA
-17.3,-49.6,143,0.00010558757640331796,126.0,0.00013394935863771375,MAIRIPOTABA
-17.3,-49.5,275,0.00020305303154484223,85.0,9.036266257306087e-05,MAIRIPOTABA
-17.3,-49.4,306,0.0002259426460098972,182.0,0.0001934824069211421,MAIRIPOTABA
-17.3,-49.3,354,0.00026138462969772417,154.0,0.00016371588277942794,PROFESSOR JAMIL
-17.3,-49.2,276,0.0002037914062050053,157.0,0.00016690515322318302,PROFESSOR JAMIL
-17.3,-49.1,267,0.00019714603426353774,97.0,0.00010311974434808123,PIRACANJUBA
-17.3,-49.0,360,0.00026581487765870256,235.0,0.00024982618476081535,PIRACANJUBA
-17.3,-48.9,122,9.008170853989365e-05,79.0,8.398412168555069e-05,PIRACANJUBA
-17.3,-48.8,224,0.00016539592387652605,172.0,0.00018285150544195846,CRISTIANÓPOLIS
-17.3,-48.7,252,0.00018607041436109178,140.0,0.00014883262070857083,CRISTIANÓPOLIS
-17.3,-48.6,237,0.00017499479445864585,153.0,0.00016265279263150955,SANTA CRUZ DE GOIÁS
-17.3,-48.5,172,0.00012700044154804677,146.0,0.00015521116159608101,PALMELO
-17.3,-48.4,187,0.00013807606145049272,178.0,0.00018923004632946864,PALMELO
-17.3,-48.3,324,0.0002392333898928323,258.0,0.0002742772581629377,PALMELO
-17.3,-48.2,156,0.00011518644698543778,94.0,9.993047390432614e-05,URUTAÍ
-17.3,-48.1,198,0.0001461981827122864,105.0,0.00011162446553142813,URUTAÍ
-17.3,-48.0,207,0.00015284355465375397,138.0,0.00014670644041273411,IPAMERI
-17.3,-47.9,138,0.00010189570310250265,109.0,0.00011587682612310158,IPAMERI
-17.3,-47.8,517,0.0003817396993043034,381.0,0.00040503734635689636,CAMPO ALEGRE DE GOIÁS
-17.3,-47.7,376,0.00027762887222131154,358.0,0.000380586272954774,CAMPO ALEGRE DE GOIÁS
-17.3,-47.6,232,0.00017130292115783054,210.0,0.00022324893106285626,CAMPO ALEGRE DE GOIÁS
-17.3,-47.5,221,0.00016318079989603685,137.0,0.00014564335026481576,CAMPO ALEGRE DE GOIÁS
-17.3,-47.4,59,4.3564104949620695e-05,56.0,5.9533048283428336e-05,CAMPO ALEGRE DE GOIÁS
-17.2,-53.2,28,2.0674490484565756e-05,5.0,5.315450739591816e-06,SANTA RITA DO ARAGUAIA
-17.2,-53.1,121,8.934333387973059e-05,75.0,7.973176109387724e-05,SANTA RITA DO ARAGUAIA
-17.2,-53.0,90,6.645371941467564e-05,55.0,5.846995813550998e-05,SANTA RITA DO ARAGUAIA
-17.2,-52.9,109,8.048283795777383e-05,60.0,6.378540887510179e-05,SANTA RITA DO ARAGUAIA
-17.2,-52.8,196,0.00014472143339196028,149.0,0.00015840043203983612,PORTELÂNDIA
-17.2,-52.7,177,0.00013069231484886208,130.0,0.00013820171922938722,PORTELÂNDIA
-17.2,-52.6,416,0.0003071638586278341,335.0,0.0003561351995526517,PORTELÂNDIA
-17.2,-52.5,495,0.00036549545678071603,439.0,0.00046669657493616146,PORTELÂNDIA
-17.2,-52.4,267,0.00019714603426353774,241.0,0.0002562047256483255,PORTELÂNDIA
-17.2,-52.3,798,0.000589222978810124,567.0,0.000602772113869712,PEROLÂNDIA
-17.2,-52.2,197,0.00014545980805212333,185.0,0.00019667167736489718,PEROLÂNDIA
-17.2,-52.1,162,0.00011961669494641616,153.0,0.00016265279263150955,CAIAPÔNIA
-17.2,-52.0,51,3.765710766831619e-05,50.0,5.315450739591816e-05,CAIAPÔNIA
-17.2,-51.9,149,0.00011001782436429634,129.0,0.00013713862908146886,CAIAPÔNIA
-17.2,-51.8,212,0.0001565354279545693,204.0,0.00021687039017534608,CAIAPÔNIA
-17.2,-51.7,185,0.0001365993121301666,63.0,6.697467931885688e-05,CAIAPÔNIA
-17.2,-51.6,230,0.00016982617183750441,228.0,0.0002423845537253868,CAIAPÔNIA
-17.2,-51.5,259,0.00019123903698223322,253.0,0.00026896180742334586,MONTIVIDIU
-17.2,-51.4,82,6.054672213337114e-05,81.0,8.611030198138742e-05,MONTIVIDIU
-17.2,-51.3,186,0.00013733768679032965,182.0,0.0001934824069211421,MONTIVIDIU
-17.2,-51.2,388,0.0002864893681432683,379.0,0.00040291116606105964,MONTIVIDIU
-17.2,-51.1,34,2.510473844554413e-05,22.0,2.338798325420399e-05,MONTIVIDIU
-17.2,-51.0,52,3.839548232847926e-05,41.0,4.358669606465289e-05,MONTIVIDIU
-17.2,-50.9,259,0.00019123903698223322,228.0,0.0002423845537253868,PARAÚNA
-17.2,-50.8,126,9.303520718054589e-05,73.0,7.760558079804051e-05,PARAÚNA
-17.2,-50.7,274,0.00020231465688467918,137.0,0.00014564335026481576,PARAÚNA
-17.2,-50.6,326,0.00024071013921315843,283.0,0.0003008545118608968,PARAÚNA
-17.2,-50.5,423,0.00031233248124897553,388.0,0.00041247897739232493,PARAÚNA
-17.2,-50.4,257,0.0001897622876619071,213.0,0.00022643820150661137,JANDAIA
-17.2,-50.3,202,0.00014915168135293865,185.0,0.00019667167736489718,JANDAIA
-17.2,-50.2,350,0.0002584311310570719,243.0,0.0002583309059441623,JANDAIA
-17.2,-50.1,230,0.00016982617183750441,191.0,0.00020305021825240736,JANDAIA
-17.2,-50.0,327,0.00024144851387332148,296.0,0.0003146746837838355,INDIARA
-17.2,-49.9,274,0.00020231465688467918,238.0,0.0002530154552045704,INDIARA
-17.2,-49.8,544,0.00040167581512870606,300.0,0.00031892704437550895,INDIARA
-17.2,-49.7,240,0.00017720991843913505,103.0,0.00010949828523559141,VARJÃO
-17.2,-49.6,321,0.00023701826591234312,188.0,0.00019986094780865228,VARJÃO
-17.2,-49.5,251,0.00018533203970092874,225.0,0.0002391952832816317,MAIRIPOTABA
-17.2,-49.4,122,9.008170853989365e-05,74.0,7.866867094595888e-05,CROMÍNIA
-17.2,-49.3,353,0.0002606462550375611,322.0,0.00034231502762971296,CROMÍNIA
-17.2,-49.2,289,0.0002133902767871251,179.0,0.000190293136477387,PROFESSOR JAMIL
-17.2,-49.1,84,6.202347145369726e-05,56.0,5.9533048283428336e-05,PIRACANJUBA
-17.2,-49.0,182,0.0001343841881496774,38.0,4.03974256208978e-05,PIRACANJUBA
-17.2,-48.9,196,0.00014472143339196028,179.0,0.000190293136477387,PIRACANJUBA
-17.2,-48.8,159,0.00011740157096592696,118.0,0.00012544463745436685,CRISTIANÓPOLIS
-17.2,-48.7,358,0.0002643381283383764,122.0,0.00012969699804604032,CRISTIANÓPOLIS
-17.2,-48.6,374,0.00027615212290098544,339.0,0.0003603875601443251,CRISTIANÓPOLIS
-17.2,-48.5,251,0.00018533203970092874,157.0,0.00016690515322318302,PIRES DO RIO
-17.2,-48.4,328,0.00024218688853348456,202.0,0.00021474420987950936,PIRES DO RIO
-17.2,-48.3,225,0.0001661342985366891,170.0,0.00018072532514612174,PIRES DO RIO
-17.2,-48.2,86,6.350022077402338e-05,57.0,6.05961384313467e-05,ORIZONA
-17.2,-48.1,269,0.00019862278358386386,149.0,0.00015840043203983612,ORIZONA
-17.2,-48.0,452,0.00033374534639370434,119.0,0.0001265077276022852,ORIZONA
-17.2,-47.9,82,6.054672213337114e-05,62.0,6.591158917093852e-05,IPAMERI
-17.2,-47.8,340,0.0002510473844554413,318.0,0.00033806266703803947,CAMPO ALEGRE DE GOIÁS
-17.2,-47.7,1232,0.0009096775813208932,707.0,0.0007516047345782828,CAMPO ALEGRE DE GOIÁS
-17.2,-47.6,1308,0.0009657940554932859,1161.0,0.0012342476617332196,CAMPO ALEGRE DE GOIÁS
-17.2,-47.5,258,0.00019050066232207018,246.0,0.00026152017638791735,CAMPO ALEGRE DE GOIÁS
-17.2,-47.4,276,0.0002037914062050053,160.0,0.00017009442366693812,CAMPO ALEGRE DE GOIÁS
-17.2,-47.3,13,9.598870582119815e-06,6.0,6.378540887510179e-06,CRISTALINA
-17.1,-53.1,435,0.00032119297717093226,415.0,0.00044118241138612073,SANTA RITA DO ARAGUAIA
-17.1,-53.0,190,0.00014029118543098192,183.0,0.00019454549706906046,SANTA RITA DO ARAGUAIA
-17.1,-52.9,291,0.00021486702610745123,239.0,0.0002540785453524888,SANTA RITA DO ARAGUAIA
-17.1,-52.8,180,0.00013290743882935128,130.0,0.00013820171922938722,PORTELÂNDIA
-17.1,-52.7,303,0.000223727522029408,273.0,0.00029022361038171315,PORTELÂNDIA
-17.1,-52.6,236,0.00017425641979848278,224.0,0.00023813219313371334,PORTELÂNDIA
-17.1,-52.5,343,0.0002532625084359305,321.0,0.0003412519374817946,DOVERLÂNDIA
-17.1,-52.4,282,0.00020822165416598367,258.0,0.0002742772581629377,DOVERLÂNDIA
-17.1,-52.3,430,0.00031750110387011697,410.0,0.0004358669606465289,DOVERLÂNDIA
-17.1,-52.2,212,0.0001565354279545693,197.0,0.00020942875913991754,CAIAPÔNIA
-17.1,-52.1,99,7.30990913561432e-05,67.0,7.122703991053034e-05,CAIAPÔNIA
-17.1,-52.0,52,3.839548232847926e-05,45.0,4.7839056656326346e-05,CAIAPÔNIA
-17.1,-51.9,131,9.672708048136121e-05,83.0,8.823648227722414e-05,CAIAPÔNIA
-17.1,-51.8,393,0.0002901812414440836,314.0,0.00033381030644636604,CAIAPÔNIA
-17.1,-51.7,722,0.0005331065046377312,497.0,0.0005283558035154265,CAIAPÔNIA
-17.1,-51.6,756,0.0005582112430832754,723.0,0.0007686141769449766,CAIAPÔNIA
-17.1,-51.5,1016,0.0007501886547256716,971.0,0.0010322605336287307,CAIAPÔNIA
-17.1,-51.4,173,0.00012773881620820984,169.0,0.00017966223499820338,MONTIVIDIU
-17.1,-51.3,227,0.00016761104785701522,207.0,0.00022005966061910119,MONTIVIDIU
-17.1,-51.2,116,8.565146057891527e-05,96.0,0.00010205665420016286,MONTIVIDIU
-17.1,-51.1,37,2.731986242603332e-05,34.0,3.614506502922435e-05,MONTIVIDIU
-17.1,-51.0,62,4.5779228930109885e-05,59.0,6.272231872718343e-05,MONTIVIDIU
-17.1,-50.9,259,0.00019123903698223322,250.0,0.0002657725369795908,PARAÚNA
-17.1,-50.8,523,0.0003861699472652818,413.0,0.000439056231090284,PARAÚNA
-17.1,-50.7,493,0.0003640187074603899,442.0,0.00046988584537991653,PARAÚNA
-17.1,-50.6,693,0.0005116936394930024,642.0,0.0006825038749635892,PARAÚNA
-17.1,-50.5,213,0.00015727380261473234,199.0,0.0002115549394357543,PARAÚNA
-17.1,-50.4,242,0.00017868666775946117,236.0,0.0002508892749087337,JANDAIA
-17.1,-50.3,187,0.00013807606145049272,141.0,0.00014989571085648922,JANDAIA
-17.1,-50.2,163,0.00012035506960657922,135.0,0.00014351716996897904,JANDAIA
-17.1,-50.1,260,0.0001919774116423963,182.0,0.0001934824069211421,JANDAIA
-17.1,-50.0,245,0.00018090179173995034,184.0,0.00019560858721697882,INDIARA
-17.1,-49.9,411,0.00030347198532701874,198.0,0.0002104918492878359,INDIARA
-17.1,-49.8,163,0.00012035506960657922,122.0,0.00012969699804604032,CEZARINA
-17.1,-49.7,157,0.00011592482164560084,109.0,0.00011587682612310158,VARJÃO
-17.1,-49.6,110,8.122121261793689e-05,93.0,9.886738375640778e-05,VARJÃO
-17.1,-49.5,147,0.00010854107504397021,142.0,0.00015095880100440758,VARJÃO
-17.1,-49.4,346,0.0002554776324164197,298.0,0.00031680086407967224,CROMÍNIA
-17.1,-49.3,123,9.082008320005671e-05,68.0,7.22901300584487e-05,HIDROLÂNDIA
-17.1,-49.2,339,0.00025030900979527824,272.0,0.0002891605202337948,HIDROLÂNDIA
-17.1,-49.1,193,0.0001425063094114711,75.0,7.973176109387724e-05,HIDROLÂNDIA
